0452277337,9780452277335,Le Divorce (William Abrahams Book),Diane Johnson,http://www.openisbn.com/cover/0452277337_72.jpg,Plume,320
0553802488,9780553802481,The Face,Dean Koontz,http://www.openisbn.com/cover/0553802488_72.jpg,Bantam,608
0671021001,9780671021009,She's Come Undone (Oprah's Book Club),Wally Lamb,http://www.openisbn.com/cover/0671021001_72.jpg,Pocket Books,480
0767903579,9780767903578,Falling Leaves: The Memoir Of An Unwanted Chinese Daughter,Adeline Yen Mah,http://www.openisbn.com/cover/0767903579_72.jpg,Broadway,278
0805063897,9780805063899,Nickel And Dimed: On (Not) Getting By In America,Barbara Ehrenreich,http://www.openisbn.com/cover/0805063897_72.jpg,Holt Paperbacks,240
0679777431,9780679777434,The Game Of Kings (Lymond Chronicles,,,,
0553285343,9780553285345,The Russia House,John LeCarre,http://www.openisbn.com/cover/0553285343_72.jpg,Bantam Books,0
0486285529,9780486285528,Solv-a-Crime Puzzles (Dover Game &amp; Puzzle Activity Books),Singer Media Corporation,http://www.openisbn.com/cover/0486285529_72.jpg,Dover Publications,96
0671002481,9780671002480,The First Wives Club Movie Tie In,Olivia Goldsmith,http://www.openisbn.com/cover/0671002481_72.jpg,Pocket,528
0812523385,9780812523386,Selected Poems Of Emily Dickinson,Emily Dickinson,http://www.openisbn.com/cover/0812523385_72.jpg,Tor Classics,96
0895774666,9780895774668,Watercolor School (Learn As You Go),Hazel Harrison,http://www.openisbn.com/cover/0895774666_72.jpg,Readers Digest,176
0020199090,9780020199090,Joshua In The Holy Land,Joseph Girzone,http://www.openisbn.com/cover/0020199090_72.jpg,Simon Schuster Trade,0
0385495145,9780385495141,The Messenger,Joseph F. Girzone,http://www.openisbn.com/cover/0385495145_72.jpg,Image,105
0679733825,9780679733829,Sisters Of The Earth: Women's Prose And Poetry About Nature,Lorraine Anderson,http://www.openisbn.com/cover/0679733825_72.jpg,Vintage,448
0842329129,9780842329125,Left Behind: A Novel Of The Earth's Last Days (Left Behind No. 1),Tim LaHaye,,,
0345451260,9780345451262,Househusband,Ad Hudler,http://www.openisbn.com/cover/0345451260_72.jpg,Ballantine Books,304
0740700235,9780740700231,Life Messages: Inspiration For The Woman's Spirit,Josephine Carlton,http://www.openisbn.com/cover/0740700235_72.jpg,Andrews McMeel Publishing,304
0380973545,9780380973545,Letters From A Nut,Ted L. Nancy,,,
0393321576,9780393321579,Karl Marx: A Life,Francis Wheen,http://www.openisbn.com/cover/0393321576_72.jpg,W. W. Norton &amp; Company,448
0743424425,9780743424424,The Shining,Stephen King,http://www.openisbn.com/cover/0743424425_72.jpg,Pocket Books,704
0786868015,9780786868018,The Diary Of Ellen Rimbauer: My Life At Rose Red,Ellen Rimbauer,,,
0446610178,9780446610179,The Sky Is Falling,Sidney Sheldon,http://www.openisbn.com/cover/0446610178_72.jpg,Grand Central Publishing,416
0684854953,9780684854953,Santa &amp; Pete: A Novel Of Christmas Present And Past,Christopher Moore,,,
0743229878,9780743229876,Mount Vernon Love Story: A Novel Of George And Martha Washington,Mary Higgins Clark,http://www.openisbn.com/cover/0743229878_72.jpg,Simon &amp; Schuster,224
0380617625,9780380617623,The Kingdom: Arabia And The House Of Sa'Ud,Robert Lacey,http://www.openisbn.com/cover/0380617625_72.jpg,Avon Books (Mm),0
0380732335,9780380732333,Florida Road Kill: A Novel,Tim Dorsey,http://www.openisbn.com/cover/0380732335_72.jpg,HarperTorch,384
0385337132,9780385337137,The 37th Hour,Jodi Compton,http://www.openisbn.com/cover/0385337132_72.jpg,Delacorte Press,336
0440235057,9780440235057,Be Cool,Elmore Leonard,http://www.openisbn.com/cover/0440235057_72.jpg,Dell,368
0445402040,9780445402041,The Hunted,Elmore Leonard,http://www.openisbn.com/cover/0445402040_72.jpg,Popular Library,295
0618119760,9780618119769,The Saints Of Big Harbour: A Novel,Lynn Coady,http://www.openisbn.com/cover/0618119760_72.jpg,Houghton Mifflin Harcourt,336
0871138646,9780871138644,Old Flames,John Lawton,http://www.openisbn.com/cover/0871138646_72.jpg,Atlantic,0
0026329859,9780026329859,From The Earth: Chinese Vegetarian Cooking,Eileen Yin-Fei Lo,http://www.openisbn.com/cover/0026329859_72.jpg,John Wiley &amp; Sons Inc,336
0060621257,9780060621254,Living In The Presence: Disciplines For The Spiritual Heart,Tilden Edwards,http://www.openisbn.com/cover/0060621257_72.jpg,Harpercollins,164
0060915544,9780060915544,The Bean Trees,Barbara Kingsolver,http://www.openisbn.com/cover/0060915544_72.jpg,Harper Perennial,240
0060917016,9780060917012,Homeland And Other Stories,Barbara Kingsolver,http://www.openisbn.com/cover/0060917016_72.jpg,Harper Perennial,256
0060925000,9780060925000,A Suitable Boy,Vikram Seth,http://www.openisbn.com/cover/0060925000_72.jpg,HarperPerennial,1488
0060932759,9780060932756,Daughter Of Fortune,Isabel Allende,http://www.openisbn.com/cover/0060932759_72.jpg,Harper Perennial,416
0061000280,9780061000287,The Fly On The Wall,Tony Hillerman,http://www.openisbn.com/cover/0061000280_72.jpg,HarperTorch,368
0192815318,9780192815316,Cranford (The World's Classics),Elizabeth Gaskell,,,
0312195516,9780312195519,The Red Tent,Anita Diamant,http://www.openisbn.com/cover/0312195516_72.jpg,Picador,321
0380792664,9780380792665,The Right Hand Of Amon,Lauren Haney,http://www.openisbn.com/cover/0380792664_72.jpg,Avon,320
0393048977,9780393048971,Last Blue: Poems,Gerald Stern,http://www.openisbn.com/cover/0393048977_72.jpg,W. W. Norton &amp; Company,112
0399137807,9780399137808,The Cat Who Wasn't There,Lilian Jackson Braun,http://www.openisbn.com/cover/0399137807_72.jpg,Putnam Adult,238
039914739X,9780399147395,Isle Of Dogs,Patricia Cornwell,http://www.openisbn.com/cover/039914739X_72.jpg,G.P. Putnam's Sons,
0451203046,9780451203045,Light A Penny Candle,Maeve Binchy,http://www.openisbn.com/cover/0451203046_72.jpg,Signet,608
0451410556,9780451410559,The Blue Last,Martha Grimes,http://www.openisbn.com/cover/0451410556_72.jpg,Onyx,464
0451523318,9780451523310,The Turn Of The Screw And Other Short Novels (Signet Classics),Henry James,http://www.openisbn.com/cover/0451523318_72.jpg,Signet Classics,0
0486281965,9780486281964,The Country Of The Pointed Firs (Dover Thrift Editions),Sarah Orne Jewett,http://www.openisbn.com/cover/0486281965_72.jpg,Dover Publications,96
0486292940,9780486292946,Early Poems (Dover Thrift Editions),William Carlos Williams,http://www.openisbn.com/cover/0486292940_72.jpg,Dover Publications,64
051762639X,9780517626399,Barchester Towers (Oxford Pocket Classics),Rh Value Publishing,http://www.openisbn.com/cover/051762639X_72.jpg,Random House Value Publishing,0
0684824442,9780684824444,The Reef,Edith Wharton,http://www.openisbn.com/cover/0684824442_72.jpg,Scribner,336
0743458303,9780743458306,Wednesday The Rabbi Got Wet,Harry Kemelman,http://www.openisbn.com/cover/0743458303_72.jpg,I Books,336
081296666X,9780812966664,Things My Girlfriend And I Have Argued About: A Novel,Mil Millington,http://www.openisbn.com/cover/081296666X_72.jpg,Villard,384
0819215635,9780819215635,Listening Hearts: Discerning Call In Community,Suzanne G. Farnham,,,
0880011025,9780880011020,Unattainable Earth,,,,
1561011525,9781561011520,The Practice Of Prayer (The New Church's Teaching Series,,,,
1877727083,9781877727085,Vertical Poetry: Recent Poems,Roberto Juarroz,,,
0486206173,9780486206172,Rubinstein's Chess Masterpieces: 100 Selected Games,Hans Kmoch,,,
0312278586,9780312278588,The Nanny Diaries: A Novel,Emma Mclaughlin,,,
0140370900,9780140370904,The Gizmo (Gizmo Books),Paul Jennings,http://www.openisbn.com/cover/0140370900_72.jpg,Penguin Global,72
0674511255,9780674511255,The Last Best Hope Of Earth: Abraham Lincoln And The Promise Of America,Mark E. Neely Jr.,http://www.openisbn.com/cover/0674511255_72.jpg,Harvard University Press,320
0030096189,9780030096181,Organic Chemistry (Saunders Golden Sunburst Series),Stephen J. Weininger,,,
0312965745,9780312965747,Secrets Of St. John's Wort: Treat Depression Naturally With St. John's Wort!,Larry Katzenstein,http://www.openisbn.com/cover/0312965745_72.jpg,St. Martin's Paperbacks,240
0345374657,9780345374653,Diet For A Poisoned Planet,David Steinman,http://www.openisbn.com/cover/0345374657_72.jpg,Ballantine Books,95
0395710901,9780395710906,Punished By Rewards: The Trouble With Gold Stars,,,,
080521061X,9780805210613,Montessori Today: A Comprehensive Approach To Education From Birth To Adulthood,Paula Polk Lillard,http://www.openisbn.com/cover/080521061X_72.jpg,Schocken,240
0823032612,9780823032617,Oil Painting Techniques: Learn How To Master Oil Painting Working Techniques To Create Your Own Successful Paintings (Artist's Painting Library),David Lewis,http://www.openisbn.com/cover/0823032612_72.jpg,Watson-Guptill,144
0679310002,9780679310006,Going Down Swinging,Billie Livingston,http://www.openisbn.com/cover/0679310002_72.jpg,Random House Canada,336
0312288115,9780312288112,Confessions Of A Sociopathic Social Climber: The Katya Livingston Chronicles,Adele Lang,http://www.openisbn.com/cover/0312288115_72.jpg,Thomas Dunne Books,208
0316171107,9780316171106,Like A Hole In The Head,Jen Banbury,http://www.openisbn.com/cover/0316171107_72.jpg,Little Brown &amp; Co (T),296
0380710218,9780380710218,Postmortem,Patricia Daniels Cornwell,http://www.openisbn.com/cover/0380710218_72.jpg,Avon Books (Mm),339
0515118656,9780515118650,The Cove (FBI Series),Catherine Coulter,http://www.openisbn.com/cover/0515118656_72.jpg,Jove,384
0553289063,9780553289060,Inconvenient Woman,,,,
0671000306,9780671000301,Shock Wave (Dirk Pitt Adventures),Clive Cussler,http://www.openisbn.com/cover/0671000306_72.jpg,Pocket,592
0671673688,9780671673680,While My Pretty One Sleeps,Mary Higgins Clark,http://www.openisbn.com/cover/0671673688_72.jpg,Pocket Books,318
1561672033,9781561672035,Antipodes 10,John Pascal,http://www.openisbn.com/cover/1561672033_72.jpg,Noble House,179
0425178242,9780425178249,Kick Ass: Selected Columns Of Carl Hiaasen,Carl Hiaasen,,,
0618173870,9780618173877,Everything Is Illuminated: A Novel,Jonathan Safran Foer,http://www.openisbn.com/cover/0618173870_72.jpg,Houghton Mifflin Harcourt,288
0156027321,9780156027328,Life Of Pi,Yann Martel,http://www.openisbn.com/cover/0156027321_72.jpg,Mariner Books,326
0375403582,9780375403583,Rules Of The Wild: A Novel,Francesca Marciano,http://www.openisbn.com/cover/0375403582_72.jpg,Pantheon,293
0385721420,9780385721424,Three Junes,Julia Glass,http://www.openisbn.com/cover/0385721420_72.jpg,Anchor,368
0451202341,9780451202345,Back Roads,Tawni O'Dell,http://www.openisbn.com/cover/0451202341_72.jpg,Signet,416
0743418190,9780743418195,In Her Shoes : A Novel,Jennifer Weiner,http://www.openisbn.com/cover/0743418190_72.jpg,Atria Books,432
0385335407,9780385335409,The Kiss,Danielle Steel,http://www.openisbn.com/cover/0385335407_72.jpg,Delacorte Press,360
0965746828,9780965746823,Home Spun: A Collection,Leon Hale,http://www.openisbn.com/cover/0965746828_72.jpg,Winedale Publishing,256
0060923245,9780060923242,Sweet Hereafter: A Novel,Russell Banks,http://www.openisbn.com/cover/0060923245_72.jpg,Harper Perennial,257
0486272664,9780486272665,The Rime Of The Ancient Mariner And Other Poems,Samuel Taylor Coleridge,http://www.openisbn.com/cover/0486272664_72.jpg,Dover Publications,80
0786015276,9780786015276,11th Hour,BRADLEY P WARSHAUER,,,
0060913509,9780060913502,In Country,Bobbie Ann Mason,http://www.openisbn.com/cover/0060913509_72.jpg,Harper Perennial,245
0553272837,9780553272833,Brazen Virtue (Sacred Sins),Nora Roberts,http://www.openisbn.com/cover/0553272837_72.jpg,Bantam,279
0440225078,9780440225072,Ghost Moon,Karen Robards,http://www.openisbn.com/cover/0440225078_72.jpg,Dell,448
0312145543,9780312145545,Brewing Up A Storm: A John Thatcher Mystery,Emma Lathen,http://www.openisbn.com/cover/0312145543_72.jpg,St Martins Pr,248
0425181111,9780425181119,Strangers,Dean Koontz,http://www.openisbn.com/cover/0425181111_72.jpg,Berkley,704
0380732688,9780380732685,Milk And Honey (Peter Decker/Rina Lazarus Novels),Faye Kellerman,http://www.openisbn.com/cover/0380732688_72.jpg,Avon,432
0140286276,9780140286274,The Deep End Of The Ocean (Oprah's Book Club),Jacquelyn Mitchard,http://www.openisbn.com/cover/0140286276_72.jpg,Penguin (Non-Classics),464
0373484100,9780373484102,Night Tales: Night Shift/ Night Shadow/ Nightshade/ Night Smoke,Nora Roberts,http://www.openisbn.com/cover/0373484100_72.jpg,Silhouette,761
0449907481,9780449907481,A Thousand Acres (Ballantine Reader's Circle),Jane Smiley,http://www.openisbn.com/cover/0449907481_72.jpg,Ballantine Books,400
0553107305,9780553107302,Chopping Spree,Diane Mott Davidson,http://www.openisbn.com/cover/0553107305_72.jpg,Bantam,320
080213825X,9780802138255,Four Blondes,Candace Bushnell,http://www.openisbn.com/cover/080213825X_72.jpg,Grove Press,256
0515127833,9780515127836,River's End,Nora Roberts,http://www.openisbn.com/cover/0515127833_72.jpg,Jove,480
0345441133,9780345441133,Summer Island: A Novel,Kristin Hannah,http://www.openisbn.com/cover/0345441133_72.jpg,Ballantine Books,400
0515134279,9780515134278,Straw Men,Michael Marshall,http://www.openisbn.com/cover/0515134279_72.jpg,Jove,400
0945586051,9780945586050,The Doctor The Patient: The Personal Journey Of A Physician With Cancer,Allen Widome,http://www.openisbn.com/cover/0945586051_72.jpg,Editech Pr,151
0385490992,9780385490993,The Street Lawyer,John Grisham,http://www.openisbn.com/cover/0385490992_72.jpg,Doubleday,352
0385424728,9780385424721,The Chamber,John Grisham,http://www.openisbn.com/cover/0385424728_72.jpg,Doubleday,496
0312980388,9780312980382,Warlock: A Novel Of Ancient Egypt,Wilbur Smith,http://www.openisbn.com/cover/0312980388_72.jpg,St. Martin's Paperbacks,704
0590419625,9780590419628,The Teacher From The Black Lagoon,Mike Thaler,,,
0385472951,9780385472951,The Partner,John Grisham,http://www.openisbn.com/cover/0385472951_72.jpg,Doubleday,368
0451195663,9780451195661,Primal Scream,Michael Slade,http://www.openisbn.com/cover/0451195663_72.jpg,Signet,432
0425182878,9780425182871,Chosen Prey (Lucas Davenport,,,,
0553564528,9780553564525,Guilty As Sin: A Novel (Deer Lake),Tami Hoag,http://www.openisbn.com/cover/0553564528_72.jpg,Bantam,624
055356451X,9780553564518,Night Sins (Deer Lake),Tami Hoag,http://www.openisbn.com/cover/055356451X_72.jpg,Bantam,576
0743412621,9780743412629,The Second Time Around: A Novel,Mary Higgins Clark,http://www.openisbn.com/cover/0743412621_72.jpg,Pocket,400
0849943728,9780849943720,Three,Ted Dekker,http://www.openisbn.com/cover/0849943728_72.jpg,Thomas Nelson,400
0849943450,9780849943454,The Canopy,Angela Hunt,http://www.openisbn.com/cover/0849943450_72.jpg,Thomas Nelson,416
084994371X,9780849943713,Blink,Ted Dekker,http://www.openisbn.com/cover/084994371X_72.jpg,Thomas Nelson,400
0590406019,9780590406017,The Last Battle (Chronicles Of Narnia,,,,
0020442408,9780020442400,Prince Caspian: The Return To Narnia,C. S Lewis,http://www.openisbn.com/cover/0020442408_72.jpg,Collier Books,0
0553225987,9780553225983,Robert's Rules Of Order: The Standard Guide To Parliamentary Procedure,Will Eisner,http://www.openisbn.com/cover/0553225987_72.jpg,Bantam,240
042517736X,9780425177365,Abduction,Robin Cook,http://www.openisbn.com/cover/042517736X_72.jpg,Berkley,416
0671868713,9780671868710,And Never Let Her Go: Thomas Capano: The Deadly Seducer,Ann Rule,http://www.openisbn.com/cover/0671868713_72.jpg,Pocket Books,688
038549825X,9780385498258,Not A Day Goes By: A Novel,E. Lynn Harris,http://www.openisbn.com/cover/038549825X_72.jpg,Anchor,276
0553202294,9780553202298,Linda Goodman's Sun Signs,Linda Goodman,http://www.openisbn.com/cover/0553202294_72.jpg,Bantam Books,484
0345313860,9780345313867,The Vampire Lestat (Vampire Chronicles,,,,
0345369947,9780345369949,The Mummy Or Ramses The Damned,Anne Rice,http://www.openisbn.com/cover/0345369947_72.jpg,Ballantine Books,416
067170124X,9780671701246,His Little Women,Judith Rossner,http://www.openisbn.com/cover/067170124X_72.jpg,Pocket,435
0345353625,9780345353627,Her Mother's Daughter,Marilyn French,http://www.openisbn.com/cover/0345353625_72.jpg,Ballantine Books,0
0308102282,9780308102286,Your Erroneous Zones,Wayne W. Dyer,http://www.openisbn.com/cover/0308102282_72.jpg,Funk &amp; Wagnalls Co,241
006017143X,9780060171438,The Night Listener: A Novel,Armistead Maupin,http://www.openisbn.com/cover/006017143X_72.jpg,Harper,344
0805056491,9780805056495,Organizing From The Inside Out,Julie Morgenstern,http://www.openisbn.com/cover/0805056491_72.jpg,Holt Paperbacks,272
0679401377,9780679401377,The Hellfire Club,Peter Straub,http://www.openisbn.com/cover/0679401377_72.jpg,Random House,463
1562827049,9781562827045,The Diary Of Jack The Ripper:  The Discovery,,,,
0385306032,9780385306034,Vanished,Danielle Steel,http://www.openisbn.com/cover/0385306032_72.jpg,Delacorte Press,304
0816152446,9780816152445,The Women In His Life (G K Hall Large Print Book Series),Barbara Taylor Bradford,http://www.openisbn.com/cover/0816152446_72.jpg,G K Hall &amp; Co,431
0821772953,9780821772959,The Morning After,Lisa Jackson,http://www.openisbn.com/cover/0821772953_72.jpg,Zebra,448
0345379454,9780345379450,Missing Susan,Sharyn McCrumb,http://www.openisbn.com/cover/0345379454_72.jpg,Ballantine Books,256
0553576925,9780553576924,Hiding In The Shadows (Shadows Trilogy),Kay Hooper,http://www.openisbn.com/cover/0553576925_72.jpg,Bantam,368
0743206053,9780743206051,Kitchen Privileges : A Memoir,Mary Higgins Clark,http://www.openisbn.com/cover/0743206053_72.jpg,Simon &amp; Schuster,224
0688169678,9780688169671,We Are Our Mothers' Daughters,Cokie Roberts,http://www.openisbn.com/cover/0688169678_72.jpg,Harper Perennial,256
0439319552,9780439319553,First Graders From Mars: Episode #01: Horus's Horrible Day,Shana Corey,,,
0590870157,9780590870153,My Garden (Beginning Literacy),Jesse S. Ostrow,,,
0307001164,9780307001160,101 Dalmatians (Walt Disney's Classics) (Little Golden Books),Justine Korman,,,
0440441501,9780440441502,In The Dinosaur's Paw (The Kids Of The Polk Street School),Patricia Reilly Giff,http://www.openisbn.com/cover/0440441501_72.jpg,Yearling,80
0590687301,9780590687300,Ralph S. Mouse,Beverly Cleary,http://www.openisbn.com/cover/0590687301_72.jpg,Scholastic,160
0439061644,9780439061643,The First Journey (Animorphs Alternamorphs),K.A. Applegate,http://www.openisbn.com/cover/0439061644_72.jpg,Scholastic Paperbacks,128
0439569842,9780439569842,How Do Dinosaurs Learn To Read?,Jane Yolen,,,
0307118703,9780307118707,My First Book About Space (Look-Look),Golden Books,http://www.openisbn.com/cover/0307118703_72.jpg,Golden Books,24
0590418858,9780590418850,You Be The Jury: Courtroom II,Marvin Miller,http://www.openisbn.com/cover/0590418858_72.jpg,Scholastic,0
030720152X,9780307201522,Comic Characters,Craig Boldman,http://www.openisbn.com/cover/030720152X_72.jpg,Golden Books,0
0816728739,9780816728732,The Time Machine (Troll Illustrated Classics),H. G. Wells,,,
0865050880,9780865050884,I Like School (in My World Series),Bobbie Kalman,http://www.openisbn.com/cover/0865050880_72.jpg,Crabtree Publishing Company,0
0812519655,9780812519655,Sacred Ground,Mercedes Lackey,http://www.openisbn.com/cover/0812519655_72.jpg,Tor Books,384
0812524853,9780812524857,Burning Water (Diana Tregarde),Mercedes Lackey,http://www.openisbn.com/cover/0812524853_72.jpg,Tor Books,320
0449211770,9780449211779,Tightrope Walker,Dorothy Gilman,http://www.openisbn.com/cover/0449211770_72.jpg,Fawcett,224
193072229X,9781930722293,MoveOn's 50 Ways To Love Your Country: How To Find Your Political Voice And Become A Catalyst For Change,MoveOn.org,http://www.openisbn.com/cover/193072229X_72.jpg,New World Library,144
0812521129,9780812521122,Children Of The Night: A Diana Tregarde Investigation,Mercedes Lackey,http://www.openisbn.com/cover/0812521129_72.jpg,Tor Books,320
0345251733,9780345251732,Rainbow: The Stormy Life Of Judy Garland,Christopher Finch,http://www.openisbn.com/cover/0345251733_72.jpg,Ballantine,417
1400077826,9781400077823,Cold Mountain (Vintage Contemporaries),Charles Frazier,http://www.openisbn.com/cover/1400077826_72.jpg,Vintage,464
0312995431,9780312995430,A Fountain Filled With Blood (A Rev. Clare Fergusson And Russ Van Alstyne Mystery),Julia Spencer-Fleming,http://www.openisbn.com/cover/0312995431_72.jpg,St. Martin's Paperbacks,400
0312312628,9780312312626,Out Of The Deep I Cry: A Clare Fergusson And Russ Van Alstyne Mystery,Julia Spencer-Fleming,http://www.openisbn.com/cover/0312312628_72.jpg,Minotaur Books,336
0446394521,9780446394529,Daisy Fay And The Miracle Man,Fannie Flagg,http://www.openisbn.com/cover/0446394521_72.jpg,Grand Central Publishing,320
0590021117,9780590021111,Little House On The Prairie,Laura Ingall Wilder,http://www.openisbn.com/cover/0590021117_72.jpg,Scholastic Inc,0
068484267X,9780684842677,Angela's Ashes: A Memoir,Frank McCourt,,,
0553578693,9780553578690,The Next Accident,Lisa Gardner,http://www.openisbn.com/cover/0553578693_72.jpg,Bantam,416
0380709260,9780380709267,Socks,Beverly Cleary,,,
0807565288,9780807565285,The Pet Shop Mystery (The Boxcar Children Special,,,,
0312986769,9780312986766,In The Bleak Midwinter (A Rev. Clare Fergusson And  Russ Van Alstyne Mystery),Julia Spencer-Fleming,http://www.openisbn.com/cover/0312986769_72.jpg,Minotaur Books,384
0345413377,9780345413376,The Amber Spyglass (His Dark Materials,,,,
0345413369,9780345413369,The Subtle Knife (His Dark Materials,,,,
0679893105,9780679893103,The Golden Compass (His Dark Materials,,,,
0061096091,9780061096099,Eyeshot,Lynn S. Hightower,http://www.openisbn.com/cover/0061096091_72.jpg,Harpercollins (Mm),368
0345369068,9780345369062,If Ever I Return,,,,
0451184718,9780451184719,The Rosewood Casket,Sharyn McCrumb,http://www.openisbn.com/cover/0451184718_72.jpg,Signet,432
0449209121,9780449209127,The Amazing Mrs. Pollifax,Dorothy Gilman,http://www.openisbn.com/cover/0449209121_72.jpg,Fawcett,176
0060938455,9780060938451,Fast Food Nation: The Dark Side Of The All-American Meal,Eric Schlosser,http://www.openisbn.com/cover/0060938455_72.jpg,Harper Perennial,383
080411952X,9780804119528,The Unsung Hero (Troubleshooters,,,,
0060575808,9780060575809,Two Princesses Of Bamarre,,,,
0060558865,9780060558864,Ella Enchanted,Gail Carson Levine,http://www.openisbn.com/cover/0060558865_72.jpg,HarperTeen,288
0767912918,9780767912914,Passing For Thin: Losing Half My Weight And Finding My Self,Frances Kuffel,http://www.openisbn.com/cover/0767912918_72.jpg,Crown Archetype,260
0553298860,9780553298864,Bloodlines (Dog Lover's Mysteries),Susan Conant,http://www.openisbn.com/cover/0553298860_72.jpg,Crimeline,272
0385335679,9780385335676,Kissing In Manhattan,David Schickler,http://www.openisbn.com/cover/0385335679_72.jpg,Dial Press Trade Paperback,274
0440122090,9780440122098,Echoes,Maeve Binchy,http://www.openisbn.com/cover/0440122090_72.jpg,Dell,496
0671525832,9780671525835,Someone To Watch Over Me: A Novel,Judith McNaught,http://www.openisbn.com/cover/0671525832_72.jpg,Pocket Books,560
0553279572,9780553279573,The Toynbee Convector,Ray Bradbury,http://www.openisbn.com/cover/0553279572_72.jpg,Spectra,0
0061009059,9780061009051,One For The Money (Stephanie Plum Novels),JANET EVANOVICH,http://www.openisbn.com/cover/0061009059_72.jpg,HarperCollins,0
0060930187,9780060930189,The Bell Jar: A Novel (Perennial Classics),Sylvia Plath,http://www.openisbn.com/cover/0060930187_72.jpg,Harper Perennial Modern Classics,288
0516076272,9780516076270,A Polar Bear Called Pingo,Ilona Koidahl,http://www.openisbn.com/cover/0516076272_72.jpg,Childrens Press,48
0679450432,9780679450436,Dark Lady,Richard North Patterson,http://www.openisbn.com/cover/0679450432_72.jpg,Knopf,384
0821775863,9780821775868,The Future Scrolls,Fern Michaels,http://www.openisbn.com/cover/0821775863_72.jpg,Zebra,288
0821770209,9780821770207,About Face,Fern Michaels,http://www.openisbn.com/cover/0821770209_72.jpg,Zebra,381
0670855758,9780670855759,Tarot Says Beware (Herculeah Jones Mystery),Betsy Byars,http://www.openisbn.com/cover/0670855758_72.jpg,Viking Juvenile,160
0553562819,9780553562811,Globalhead,Bruce Sterling,http://www.openisbn.com/cover/0553562819_72.jpg,Spectra,368
0446364193,9780446364195,Along Came A Spider,James Patterson,http://www.openisbn.com/cover/0446364193_72.jpg,Grand Central Publishing,528
0446519138,9780446519137,Simple Abundance:  A Daybook Of Comfort And Joy,Sarah Ban Breathnach,http://www.openisbn.com/cover/0446519138_72.jpg,Grand Central Publishing,528
0425179672,9780425179673,The River King,Alice Hoffman,http://www.openisbn.com/cover/0425179672_72.jpg,Berkley Trade,352
0061042943,9780061042942,Final Appeal,Lisa Scottoline,http://www.openisbn.com/cover/0061042943_72.jpg,HarperTorch,352
0399144463,9780399144462,Who Moved My Cheese?: An Amazing Way To Deal With Change In Your Work And In Your Life,Spencer Johnson,,,
0965404560,9780965404563,Atonement,Ian McEwan,http://www.openisbn.com/cover/0965404560_72.jpg,Anchor,368
006015781X,9780060157814,Why Do Clocks Run Clockwise? And Other Imponderables: Mysteries Of Everyday Life Explained,David Feldman,,,
0060930705,9780060930707,Someone To Watch Over Me: Stories,Richard Bausch,http://www.openisbn.com/cover/0060930705_72.jpg,Harper Perennial,224
0312206763,9780312206765,Stately Pursuits,Katie Fforde,http://www.openisbn.com/cover/0312206763_72.jpg,St. Martin's Griffin,288
0316116025,9780316116022,The Pinball Effect: How Renaissance Water Gardens Made The Carburetor Possible-and Other Journeys Through Knowledge (Pinball Effect),James Burke,http://www.openisbn.com/cover/0316116025_72.jpg,Little Brown &amp; Co,0
0156013967,9780156013963,My Father,,,,
0385314019,9780385314015,Women On The Case,Sara Paretsky,http://www.openisbn.com/cover/0385314019_72.jpg,Delacorte Press,367
0743444167,9780743444163,New Cardiff,Charles Webb,http://www.openisbn.com/cover/0743444167_72.jpg,Washington Square Press,354
0618231617,9780618231614,Almost,Elizabeth Benedict,http://www.openisbn.com/cover/0618231617_72.jpg,Mariner Books,272
1567920047,9781567920048,A Tally Of Types: With Additions By Several Hands ; And With A New Introduction By Mike Parker,Stanley Morison; Brooke Crutchley (editor); Mike P,http://www.openisbn.com/cover/1567920047_72.jpg,David R Godine,144
0811203220,9780811203227,Stand Still Like The Hummingbird,Henry Miller,http://www.openisbn.com/cover/0811203220_72.jpg,New Directions,196
1573229148,9781573229142,Crossing The Unknown Sea: Work As A Pilgrimage Of Identity,David Whyte,http://www.openisbn.com/cover/1573229148_72.jpg,Riverhead Trade,272
0787955671,9780787955670,The Future Of Leadership: Today's Top Leadership Thinkers Speak To Tomorrow's Leaders,Thomas Cummings,,,
0425174484,9780425174487,Expecting Adam: A True Story Of Birth,,,,
0385496907,9780385496902,No Future Without Forgiveness,Desmond Tutu,http://www.openisbn.com/cover/0385496907_72.jpg,Image,304
0446523992,9780446523998,A Call To Conscience: The Landmark Speeches Of Dr. Martin Luther King,,,,
0140185216,9780140185218,On The Road (Penguin 20th Century Classics),Jack Kerouac,,,
0684717255,9780684717258,I And Thou,Martin Buber,,,
0486272745,9780486272740,The Prince (Dover Thrift Editions),Niccol?ý Machiavelli,,,
0062507249,9780062507242,Becoming A Man: Half A Life Story,Paul Monette,http://www.openisbn.com/cover/0062507249_72.jpg,HarperSanFrancisco,278
0684801221,9780684801223,The Old Man And The Sea,Ernest Hemingway,http://www.openisbn.com/cover/0684801221_72.jpg,Scribner,128
1576737357,9781576737354,Becoming Me (Diary Of A Teenage Girl: Caitlin,,,,
0060083298,9780060083298,The Dominant Blonde,Alisa Kwitney,http://www.openisbn.com/cover/0060083298_72.jpg,William Morrow Paperbacks,288
0446672211,9780446672214,Where The Heart Is (Oprah's Book Club),Billie Letts,http://www.openisbn.com/cover/0446672211_72.jpg,Warner Books,376
